0.16669,0.10366,0.27035
0.16093,0.11455,0.27549
0.17215,0.10963,0.28177
0.15822,0.11714,0.27535
0.16691,0.11822,0.28512
0.16908,0.10907,0.27815
0.16402,0.10802,0.27203
0.15732,0.12036,0.27768
0.15197,0.11147,0.26344
0.16281,0.11233,0.27513
0.15848,0.10889,0.26737
0.16827,0.098805,0.26707
0.16242,0.099713,0.26214
0.17074,0.11715,0.28789
0.16862,0.10199,0.27061
0.16814,0.11292,0.28107
0.15704,0.11892,0.27595
0.1693,0.11586,0.28516
0.16125,0.12373,0.28498
0.16999,0.10519,0.27518
0.15847,0.11242,0.27089
0.16347,0.11809,0.28156
0.15371,0.10647,0.26019
0.16867,0.1055,0.27417
0.15808,0.12609,0.28418
0.15301,0.12113,0.27415
0.16909,0.10757,0.27667
0.16326,0.11608,0.27934
0.16813,0.1038,0.27193
0.16294,0.11898,0.28192
0.16739,0.10218,0.26956
0.15408,0.12324,0.27732
0.17135,0.11141,0.28276
0.17179,0.11143,0.28322
0.17084,0.10278,0.27363
0.169,0.10923,0.27823
0.16211,0.11438,0.27649
0.16893,0.1052,0.27413
0.16592,0.11247,0.27839
0.16684,0.11496,0.28179
0.1621,0.11475,0.27685
0.16266,0.10959,0.27225
0.16434,0.10791,0.27225
0.15979,0.10747,0.26726
0.17134,0.1054,0.27674
0.17086,0.11134,0.2822
0.15406,0.12013,0.27419
0.1675,0.10332,0.27082
0.1544,0.12152,0.27591
0.1697,0.11192,0.28162
0.17254,0.11418,0.28672
0.15449,0.12091,0.2754
0.17075,0.11395,0.28469
0.15196,0.12038,0.27234
0.16862,0.11395,0.28257
0.17038,0.10279,0.27317
0.1654,0.10359,0.26899
0.17442,0.11242,0.28684
0.17106,0.11454,0.2856
0.16847,0.1051,0.27357
0.15655,0.11868,0.27522
0.15866,0.11903,0.27769
0.15912,0.11761,0.27673
0.15332,0.1259,0.27922
0.15506,0.11947,0.27452
0.16613,0.11793,0.28406
0.17171,0.10571,0.27742
0.16381,0.11102,0.27484
0.16555,0.11897,0.28452
0.17244,0.11589,0.28833
0.17019,0.10569,0.27588
0.16816,0.11329,0.28145
0.17112,0.11044,0.28156
0.17041,0.11744,0.28785
0.16102,0.11476,0.27578
0.16784,0.10961,0.27745
0.16094,0.12051,0.28146
0.16287,0.11679,0.27966
0.16774,0.10945,0.2772
0.16712,0.10549,0.27261
0.16376,0.12028,0.28403
0.16573,0.11691,0.28265
0.1696,0.11458,0.28418
0.16645,0.11411,0.28057
0.1649,0.10559,0.27049
0.16732,0.11477,0.28209
0.16604,0.11313,0.27917
0.15472,0.1204,0.27512
0.1688,0.1142,0.283
0.172,0.10924,0.28124
0.16331,0.11538,0.27869
0.17259,0.10121,0.2738
0.16192,0.11711,0.27904
0.17002,0.10935,0.27936
0.16331,0.11481,0.27813
0.16512,0.11206,0.27718
0.15971,0.10894,0.26864
0.15561,0.11807,0.27367
0.16386,0.12427,0.28813
0.16927,0.11235,0.28162
0.17103,0.099612,0.27065
0.16915,0.099915,0.26907
0.15144,0.12401,0.27545
0.17129,0.099054,0.27035
0.17239,0.10554,0.27793
0.16992,0.11183,0.28175
0.15509,0.12051,0.27559
0.1616,0.11851,0.28011
0.16814,0.11506,0.28321
0.16868,0.11329,0.28197
0.16025,0.12326,0.28352
0.1627,0.10991,0.27262
0.16906,0.10117,0.27023
0.16364,0.11734,0.28098
0.1681,0.11544,0.28353
0.15936,0.11738,0.27674
0.15741,0.1179,0.27531
0.16928,0.099652,0.26893
0.17156,0.10186,0.27342
0.17184,0.10269,0.27453
0.15707,0.10547,0.26254
0.15604,0.11837,0.27441
0.1576,0.11066,0.26826
0.16441,0.11345,0.27786
0.15833,0.12122,0.27955
0.16968,0.11163,0.28131
0.15585,0.11765,0.2735
0.15297,0.12447,0.27744
0.16828,0.111,0.27927
0.16975,0.10369,0.27343
0.16235,0.1198,0.28215
0.15673,0.1179,0.27463
0.16328,0.11089,0.27417
0.16003,0.11468,0.27471
0.16698,0.11221,0.27919
0.1714,0.11943,0.29083
0.16735,0.10678,0.27413
0.15569,0.10934,0.26503
0.16561,0.10569,0.2713
0.15354,0.12682,0.28036
0.1645,0.11325,0.27775
0.16486,0.11427,0.27914
0.1719,0.11261,0.28451
0.17034,0.11364,0.28398
0.16573,0.11426,0.27998
0.17105,0.11232,0.28337
0.15673,0.11844,0.27517
0.16395,0.11569,0.27964
0.1727,0.0959,0.2686
0.17151,0.11907,0.29059
0.16854,0.1168,0.28534
0.16966,0.1066,0.27626
0.16151,0.11411,0.27562
0.17005,0.1041,0.27414
0.15637,0.10654,0.26291
0.16993,0.10798,0.27791
0.16824,0.1177,0.28594
0.16916,0.11153,0.28069
0.16463,0.11473,0.27936
0.17067,0.11161,0.28228
0.16944,0.10186,0.2713
0.16312,0.11511,0.27824
0.16832,0.11516,0.28348
0.17202,0.11568,0.2877
0.16785,0.11066,0.27851
0.16395,0.11953,0.28348
0.16604,0.11291,0.27895
0.16122,0.11314,0.27436
0.16884,0.11831,0.28714
0.16519,0.11944,0.28463
0.16684,0.1008,0.26764
0.16946,0.1072,0.27666
0.17065,0.11924,0.28989
0.16396,0.12112,0.28508
0.17157,0.10636,0.27793
0.16964,0.11518,0.28482
0.17172,0.10451,0.27624
0.15139,0.12366,0.27505
0.16323,0.11017,0.2734
0.16835,0.098455,0.2668
0.16241,0.11305,0.27547
0.1608,0.10844,0.26924
0.16801,0.11215,0.28016
0.16911,0.10616,0.27527
0.16673,0.10474,0.27147
0.16919,0.11588,0.28507
0.15571,0.12994,0.28566
0.16307,0.10062,0.2637
0.16454,0.11701,0.28156
0.1605,0.11827,0.27877
0.16708,0.11381,0.28089
0.16976,0.11109,0.28084
0.16156,0.1092,0.27076
0.16911,0.10906,0.27817
0.15601,0.11813,0.27414
0.17084,0.10963,0.28048
0.15601,0.12365,0.27966
0.16817,0.11356,0.28174
0.16229,0.11897,0.28126
0.1696,0.094338,0.26394
0.16549,0.10903,0.27452
0.16558,0.11154,0.27713
0.17051,0.10337,0.27389
0.16295,0.10696,0.26991
0.16464,0.11471,0.27935
0.17014,0.11309,0.28323
0.15108,0.12337,0.27445
0.17074,0.1107,0.28143
0.15879,0.12168,0.28047
0.16843,0.10491,0.27334
0.16809,0.10269,0.27077
0.16902,0.1151,0.28412
0.16247,0.10954,0.27201
0.16776,0.11355,0.28131
0.1691,0.11256,0.28166
0.15376,0.11787,0.27163
0.15735,0.11371,0.27106
0.172,0.10968,0.28168
0.16823,0.11367,0.2819
0.15933,0.11837,0.2777
