0.16779,0.1878,0.35559
0.16129,0.20097,0.36226
0.17267,0.1962,0.36886
0.15834,0.20344,0.36179
0.16694,0.20317,0.37011
0.16964,0.19522,0.36486
0.16527,0.18768,0.35295
0.15754,0.20619,0.36373
0.15227,0.19842,0.3507
0.1629,0.19351,0.35641
0.15927,0.19396,0.35324
0.16957,0.18186,0.35144
0.16324,0.18474,0.34798
0.1711,0.20098,0.37208
0.16926,0.18832,0.35758
0.16864,0.19897,0.36761
0.15723,0.20261,0.35984
0.1696,0.20019,0.36979
0.16123,0.20953,0.37077
0.17053,0.19165,0.36218
0.15934,0.19538,0.35472
0.16368,0.20431,0.36799
0.15511,0.18823,0.34334
0.16776,0.19102,0.35878
0.15825,0.21129,0.36954
0.1532,0.20733,0.36052
0.16965,0.19278,0.36243
0.16333,0.20109,0.36443
0.16933,0.18643,0.35575
0.1631,0.20549,0.36859
0.16842,0.18405,0.35247
0.1544,0.20932,0.36372
0.17166,0.19716,0.36882
0.17237,0.19669,0.36906
0.17237,0.18498,0.35735
0.16928,0.19556,0.36484
0.16313,0.19806,0.36119
0.16995,0.18943,0.35938
0.16599,0.19311,0.35911
0.16724,0.19964,0.36688
0.16294,0.19858,0.36152
0.16357,0.19253,0.35611
0.16522,0.19107,0.35629
0.16068,0.19122,0.35189
0.17194,0.19179,0.36373
0.17098,0.19142,0.3624
0.15427,0.20654,0.36081
0.16783,0.18865,0.35648
0.15477,0.20542,0.36019
0.16987,0.19801,0.36788
0.17286,0.20011,0.37296
0.15464,0.20695,0.36158
0.17088,0.19895,0.36983
0.15234,0.20706,0.3594
0.16881,0.19992,0.36872
0.17152,0.1849,0.35643
0.16688,0.18587,0.35274
0.17174,0.1979,0.36965
0.17331,0.19986,0.37317
0.16893,0.19176,0.36069
0.15673,0.20354,0.36027
0.15888,0.20236,0.36124
0.15956,0.20331,0.36287
0.15338,0.21097,0.36435
0.15515,0.20472,0.35988
0.1663,0.20251,0.36882
0.17234,0.19069,0.36303
0.1644,0.19698,0.36138
0.16525,0.20463,0.36988
0.17261,0.19838,0.37099
0.17056,0.19212,0.36268
0.16817,0.19855,0.36673
0.1716,0.19617,0.36777
0.17053,0.19863,0.36917
0.16134,0.20028,0.36161
0.16827,0.19268,0.36095
0.16091,0.20628,0.36719
0.16323,0.20292,0.36615
0.16816,0.19514,0.36331
0.16822,0.18906,0.35728
0.16391,0.20538,0.36929
0.16604,0.20269,0.36873
0.16973,0.20071,0.37044
0.16642,0.19999,0.36641
0.16593,0.19054,0.35647
0.16737,0.20058,0.36794
0.16611,0.19837,0.36448
0.15527,0.20559,0.36086
0.1689,0.19777,0.36667
0.17263,0.19492,0.36755
0.16401,0.20044,0.36444
0.1737,0.18543,0.35914
0.1622,0.20223,0.36443
0.17029,0.19565,0.36595
0.16297,0.20042,0.36339
0.16576,0.19645,0.36221
0.16049,0.19334,0.35383
0.15604,0.20079,0.35683
0.16418,0.20837,0.37255
0.16986,0.19369,0.36355
0.17222,0.18398,0.3562
