0.16707,0.1279,0.29497
0.16102,0.1415,0.30252
0.1731,0.13592,0.30902
0.15824,0.14381,0.30204
0.16694,0.14507,0.31201
0.16924,0.13474,0.30397
0.16635,0.13036,0.29671
0.15747,0.14701,0.30448
0.15206,0.13766,0.28972
0.16298,0.13699,0.29997
0.15869,0.13374,0.29243
0.16862,0.12233,0.29096
0.16263,0.12443,0.28706
0.171,0.14327,0.31426
0.16881,0.12771,0.29652
0.16832,0.13867,0.30699
0.15707,0.14472,0.30179
0.16953,0.14219,0.31171
0.16115,0.1504,0.31155
0.17011,0.13115,0.30126
0.15872,0.13646,0.29518
0.16354,0.14474,0.30828
0.15408,0.12932,0.2834
0.16728,0.13071,0.29799
0.15813,0.15221,0.31035
0.15303,0.14756,0.3006
0.16924,0.13293,0.30216
0.16327,0.14294,0.3062
0.16848,0.12727,0.29575
0.16294,0.14599,0.30894
0.16764,0.12581,0.29344
0.15417,0.14907,0.30323
0.17158,0.13818,0.30976
0.17197,0.13672,0.3087
0.17132,0.12593,0.29725
0.16885,0.13561,0.30446
0.16234,0.13898,0.30131
0.16929,0.12944,0.29873
0.16591,0.13728,0.30319
0.16697,0.14053,0.3075
0.16235,0.13887,0.30122
0.16291,0.13306,0.29598
0.1646,0.13194,0.29654
0.16004,0.13142,0.29146
0.17157,0.13118,0.30275
0.1709,0.13655,0.30745
0.1541,0.14638,0.30047
0.16894,0.12827,0.29721
0.15449,0.14676,0.30125
0.16971,0.13846,0.30817
0.17271,0.14026,0.31297
0.15455,0.14719,0.30174
0.17077,0.14042,0.31119
0.15207,0.14653,0.2986
0.16866,0.1408,0.30946
0.17071,0.12632,0.29703
0.16582,0.12676,0.29258
0.17129,0.13785,0.30914
0.17113,0.14098,0.31211
0.1687,0.13117,0.29987
0.15653,0.14539,0.30191
0.15874,0.14448,0.30322
0.15926,0.14305,0.30232
0.15371,0.15259,0.3063
0.15517,0.1462,0.30137
0.16621,0.14432,0.31053
0.17188,0.13061,0.30249
0.16397,0.13653,0.3005
0.16525,0.14554,0.3108
0.1725,0.14127,0.31377
0.17033,0.13189,0.30222
0.16814,0.14031,0.30845
0.17123,0.13626,0.30749
0.17051,0.1429,0.3134
0.16113,0.14061,0.30173
0.16802,0.13481,0.30283
0.16097,0.1472,0.30817
0.16299,0.14264,0.30562
0.16826,0.13533,0.30359
0.16741,0.12948,0.29689
0.16379,0.14672,0.31051
0.16586,0.14305,0.30891
0.16952,0.14116,0.31067
0.16628,0.14095,0.30723
0.16518,0.13045,0.29563
0.1673,0.14172,0.30902
0.16603,0.13988,0.30591
0.15486,0.14558,0.30043
0.16877,0.14012,0.30889
0.17217,0.13471,0.30687
0.16345,0.14047,0.30392
0.17289,0.12561,0.2985
0.16208,0.14325,0.30533
0.16997,0.13562,0.30559
0.16332,0.14152,0.30484
0.16518,0.13685,0.30202
0.15993,0.13332,0.29325
0.15571,0.14285,0.29856
0.16389,0.14955,0.31345
0.16974,0.13765,0.30739
