0.16668,0.084708,0.25139
0.16094,0.09602,0.25696
0.17215,0.090713,0.26286
0.15816,0.098463,0.25662
0.16692,0.10007,0.26698
0.16899,0.090036,0.25903
0.16371,0.089761,0.25347
0.1574,0.10187,0.25927
0.15191,0.092426,0.24434
0.16284,0.094636,0.25748
0.1583,0.089813,0.24812
0.16803,0.079898,0.24793
0.16227,0.080676,0.24294
0.17094,0.099166,0.2701
0.16852,0.082894,0.25141
0.16805,0.093989,0.26204
0.15701,0.10084,0.25784
0.16917,0.097795,0.26697
0.16111,0.10528,0.26639
0.16994,0.086206,0.25615
0.1583,0.093783,0.25209
0.16342,0.099421,0.26284
0.15345,0.087658,0.24111
0.16701,0.086479,0.25349
0.15779,0.10758,0.26537
0.15297,0.10233,0.2553
0.16905,0.088826,0.25787
0.16309,0.097902,0.261
0.16795,0.085032,0.25298
0.16292,0.10045,0.26337
0.16758,0.083794,0.25137
0.15402,0.10435,0.25837
0.1715,0.093053,0.26456
0.17178,0.092599,0.26438
0.17067,0.084023,0.25469
0.16898,0.090404,0.25938
0.16201,0.095717,0.25773
0.16875,0.086234,0.25498
0.16578,0.095069,0.26085
0.16676,0.096458,0.26322
0.16196,0.095774,0.25774
0.16251,0.090662,0.25317
0.16418,0.089179,0.25336
0.15964,0.088495,0.24813
0.17125,0.086328,0.25758
0.17085,0.094238,0.26509
0.15402,0.10129,0.25531
0.16696,0.08424,0.2512
0.15433,0.10311,0.25744
0.16961,0.093294,0.26291
0.17247,0.095371,0.26784
0.15446,0.10214,0.2566
0.17073,0.09568,0.26641
0.15189,0.10143,0.25333
0.16863,0.095545,0.26418
0.17017,0.084262,0.25443
0.16513,0.084746,0.24988
0.17103,0.093535,0.26457
0.17102,0.096148,0.26717
0.16851,0.08609,0.2546
0.15657,0.10044,0.25701
0.1586,0.10092,0.25952
0.15902,0.098662,0.25769
0.15329,0.10764,0.26094
0.15509,0.1012,0.25629
0.16616,0.099805,0.26596
0.17145,0.08676,0.25821
0.16369,0.091966,0.25566
0.1652,0.10049,0.26569
0.17243,0.098072,0.2705
0.17017,0.086776,0.25695
0.16779,0.095097,0.26289
0.17106,0.09159,0.26265
0.17054,0.10014,0.27068
0.16099,0.096106,0.2571
0.16798,0.091534,0.25951
0.16094,0.10208,0.26302
0.1628,0.097884,0.26068
0.16765,0.090756,0.25841
0.16693,0.086609,0.25354
0.16371,0.10197,0.26568
0.16568,0.098201,0.26388
0.1694,0.095942,0.26534
0.16624,0.095736,0.26198
0.16479,0.086594,0.25139
0.16735,0.096375,0.26372
0.166,0.094815,0.26082
0.15461,0.10141,0.25602
0.16866,0.096233,0.2649
0.17192,0.090302,0.26222
0.1632,0.096437,0.25964
0.1724,0.082224,0.25462
0.16198,0.098662,0.26064
0.16992,0.090497,0.26042
0.16331,0.096439,0.25975
0.165,0.093247,0.25824
0.15956,0.089899,0.24946
0.15552,0.099893,0.25541
0.16379,0.10584,0.26963
0.16967,0.09492,0.26459
0.17083,0.08064,0.25147
0.16894,0.081043,0.24998
0.15139,0.10584,0.25723
0.171,0.080179,0.25117
0.17222,0.086914,0.25914
0.16989,0.093294,0.26319
0.15506,0.10161,0.25667
0.16163,0.099965,0.26159
0.16813,0.096631,0.26476
0.1684,0.095048,0.26345
0.16021,0.10479,0.265
0.16261,0.090828,0.25344
0.16885,0.082267,0.25112
0.16368,0.099024,0.2627
0.16785,0.098243,0.26609
0.15943,0.099322,0.25875
0.1572,0.099605,0.25681
0.1691,0.080849,0.24995
0.17134,0.083398,0.25474
0.17169,0.083693,0.25538
0.15685,0.086407,0.24326
0.15601,0.099897,0.25591
0.15745,0.091613,0.24906
0.16436,0.094735,0.2591
0.15813,0.10277,0.2609
0.16962,0.09293,0.26255
0.1559,0.098762,0.25467
0.15295,0.10681,0.25976
0.16819,0.092102,0.26029
0.16963,0.084658,0.25429
0.16232,0.10144,0.26376
0.15671,0.099014,0.25572
0.16315,0.09185,0.255
0.16003,0.096063,0.2561
0.16681,0.09363,0.26044
0.17139,0.10127,0.27266
0.1672,0.087833,0.25504
0.1555,0.090469,0.24597
0.16404,0.086724,0.25077
0.15349,0.10921,0.26271
0.16442,0.094842,0.25926
0.16476,0.095708,0.26047
0.17189,0.094217,0.2661
0.17035,0.095559,0.26591
0.16566,0.095825,0.26148
0.17114,0.094984,0.26612
0.15667,0.099497,0.25617
0.16393,0.097419,0.26135
0.17236,0.077037,0.2494
0.17153,0.10165,0.27318
0.16847,0.098143,0.26661
0.16962,0.087559,0.25718
0.16145,0.095289,0.25674
0.16998,0.085075,0.25505
0.15624,0.087502,0.24374
0.16993,0.089297,0.25923
0.16824,0.099734,0.26797
0.16902,0.093109,0.26213
0.16435,0.095825,0.26018
0.17054,0.093211,0.26376
0.16933,0.082822,0.25216
0.16307,0.096192,0.25926
0.16855,0.096866,0.26541
0.17138,0.098136,0.26952
0.16771,0.091814,0.25953
0.16393,0.10079,0.26472
0.16587,0.095012,0.26088
0.1612,0.094764,0.25597
0.1689,0.1002,0.2691
0.16514,0.10067,0.26581
0.16663,0.081799,0.24843
0.16944,0.088265,0.25771
0.17077,0.10122,0.27199
0.16392,0.10241,0.26633
0.17154,0.087664,0.25921
0.16963,0.096837,0.26647
0.17168,0.085558,0.25723
0.15135,0.10487,0.25622
0.16311,0.091174,0.25429
0.16797,0.079709,0.24768
0.16235,0.094508,0.25685
0.16053,0.09017,0.2507
0.16789,0.093398,0.26129
0.16907,0.087127,0.25619
0.16658,0.085788,0.25237
0.16934,0.097277,0.26662
0.15557,0.1118,0.26737
0.16274,0.082278,0.24502
0.16451,0.098541,0.26305
0.16049,0.099826,0.26032
0.16773,0.095538,0.26327
0.16975,0.093145,0.26289
0.16136,0.09023,0.25159
0.16904,0.090177,0.25921
0.15596,0.099648,0.25561
0.17045,0.091782,0.26223
0.15605,0.10625,0.2623
0.1682,0.095325,0.26353
0.16268,0.10076,0.26344
0.1692,0.07542,0.24462
0.16542,0.090598,0.25601
0.16548,0.092664,0.25815
0.17029,0.084463,0.25476
0.16278,0.087977,0.25075
0.16459,0.096212,0.2608
0.17001,0.094493,0.2645
0.15106,0.1058,0.25685
0.17107,0.092533,0.2636
0.15872,0.1031,0.26181
0.16841,0.085903,0.25432
0.16796,0.083592,0.25155
0.16889,0.096343,0.26524
0.16238,0.09144,0.25382
0.16766,0.095126,0.26279
